310,880,-90;226,880,-90;152,880,-90;
312,880,-90;228,880,-90;154,880,-90;
314,880,-90;230,880,-90;156,880,-90;
316,880,-90;232,880,-90;158,880,-90;
318,880,-90;234,880,-90;160,880,-90;
320,880,-90;236,880,-90;162,880,-90;
322,880,-90;238,880,-90;164,880,-90;
324,880,-90;240,880,-90;166,880,-90;
326,880,-90;242,880,-90;168,880,-90;
328,880,-90;244,880,-90;170,880,-90;
330,880,-90;246,880,-90;172,880,-90;
332,880,-90;248,880,-90;174,880,-90;
334,880,-90;250,880,-90;176,880,-90;
336,880,-90;252,880,-90;178,880,-90;
338,880,-90;254,880,-90;180,880,-90;
340,880,-90;256,880,-90;182,880,-90;
342,880,-90;258,880,-90;184,880,-90;
344,880,-90;260,880,-90;186,880,-90;
346,880,-90;262,880,-90;188,880,-90;
348,880,-90;264,880,-90;190,880,-90;
350,880,-90;266,880,-90;192,880,-90;
352,880,-90;268,880,-90;194,880,-90;
354,880,-90;270,880,-90;196,880,-90;
356,880,-90;272,880,-90;198,880,-90;
358,880,-90;274,880,-90;200,880,-90;
360,880,-90;276,880,-90;202,880,-90;
362,880,-90;278,880,-90;204,880,-90;
364,880,-90;280,880,-90;206,880,-90;
366,880,-90;282,880,-90;208,880,-90;
368,880,-90;284,880,-90;210,880,-90;
370,880,-90;286,880,-90;212,880,-90;
372,880,-90;288,880,-90;214,880,-90;
374,880,-90;290,880,-90;216,880,-90;
376,880,-90;292,880,-90;218,880,-90;
378,880,-90;294,880,-90;220,880,-90;
380,880,-90;296,880,-90;222,880,-90;
382,880,-90;298,880,-90;224,880,-90;
384,880,-90;300,880,-90;226,880,-90;
386,880,-90;302,880,-90;228,880,-90;
388,880,-90;304,880,-90;230,880,-90;
390,880,-90;306,880,-90;232,880,-90;
392,880,-90;308,880,-90;234,880,-90;
394,880,-90;310,880,-90;236,880,-90;
396,880,-90;312,880,-90;238,880,-90;
398,880,-90;314,880,-90;240,880,-90;
400,880,-90;316,880,-90;242,880,-90;
402,880,-90;318,880,-90;244,880,-90;
404,880,-90;320,880,-90;246,880,-90;
406,880,-90;322,880,-90;248,880,-90;
408,880,-90;324,880,-90;250,880,-90;
410,880,-90;326,880,-90;252,880,-90;
412,880,-90;328,880,-90;254,880,-90;
414,880,-90;330,880,-90;256,880,-90;
416,880,-90;332,880,-90;258,880,-90;
418,880,-90;334,880,-90;260,880,-90;
420,880,-90;336,880,-90;262,880,-90;
422,880,-90;338,880,-90;264,880,-90;
424,880,-90;340,880,-90;266,880,-90;
426,880,-90;342,880,-90;268,880,-90;
428,880,-90;344,880,-90;270,880,-90;
430,880,-90;346,880,-90;272,880,-90;
432,880,-90;348,880,-90;274,880,-90;
434,880,-90;350,880,-90;276,880,-90;
436,880,-90;352,880,-90;278,880,-90;
438,880,-90;354,880,-90;280,880,-90;
440,880,-90;356,880,-90;282,880,-90;
442,880,-90;358,880,-90;284,880,-90;
444,880,-90;360,880,-90;286,880,-90;
446,880,-90;362,880,-90;288,880,-90;
448,880,-90;364,880,-90;290,880,-90;
450,880,-90;366,880,-90;292,880,-90;
452,880,-90;368,880,-90;294,880,-90;
454,880,-90;370,880,-90;296,880,-90;
456,880,-90;372,880,-90;298,880,-90;
458,880,-90;374,880,-90;300,880,-90;
460,880,-90;376,880,-90;302,880,-90;
462,880,-90;378,880,-90;304,880,-90;
464,880,-90;380,880,-90;306,880,-90;
466,880,-90;382,880,-90;308,880,-90;
468,880,-90;384,880,-90;310,880,-90;
470,880,-90;386,880,-90;312,880,-90;
472,880,-90;388,880,-90;314,880,-90;
474,880,-90;390,880,-90;316,880,-90;
476,880,-90;392,880,-90;318,880,-90;
478,880,-90;394,880,-90;320,880,-90;
480,880,-90;396,880,-90;322,880,-90;
482,880,-90;398,880,-90;324,880,-90;
484,880,-90;400,880,-90;326,880,-90;
486,880,-90;402,880,-90;328,880,-90;
488,880,-90;404,880,-90;330,880,-90;
490,880,-90;406,880,-90;332,880,-90;
492,880,-90;408,880,-90;334,880,-90;
494,880,-90;410,880,-90;336,880,-90;
496,880,-90;412,880,-90;338,880,-90;
498,880,-90;414,880,-90;340,880,-90;
500,880,-90;416,880,-90;342,880,-90;
502,880,-90;418,880,-90;344,880,-90;
504,880,-90;420,880,-90;346,880,-90;
506,880,-90;422,880,-90;348,880,-90;
508,880,-90;424,880,-90;350,880,-90;
510,880,-90;426,880,-90;352,880,-90;
512,880,-90;428,880,-90;354,880,-90;
514,880,-90;430,880,-90;356,880,-90;
516,880,-90;432,880,-90;358,880,-90;
518,880,-90;434,880,-90;360,880,-90;
520,880,-90;436,880,-90;362,880,-90;
522,880,-90;438,880,-90;364,880,-90;
524,880,-90;440,880,-90;366,880,-90;
526,880,-90;442,880,-90;368,880,-90;
528,880,-90;444,880,-90;370,880,-90;
530,880,-90;446,880,-90;372,880,-90;
532,880,-90;448,880,-90;374,880,-90;
534,880,-90;450,880,-90;376,880,-90;
536,880,-90;452,880,-90;378,880,-90;
538,880,-90;454,880,-90;380,880,-90;
540,880,-90;456,880,-90;382,880,-90;
542,880,-90;458,880,-90;384,880,-90;
544,880,-90;460,880,-90;386,880,-90;
546,880,-90;462,880,-90;388,880,-90;
548,880,-90;464,880,-90;390,880,-90;
550,880,-90;466,880,-90;392,880,-90;
552,880,-90;468,880,-90;394,880,-90;
554,880,-90;470,880,-90;396,880,-90;
556,880,-90;472,880,-90;398,880,-90;
558,880,-90;474,880,-90;400,880,-90;
560,880,-90;476,880,-90;402,880,-90;
562,880,-90;478,880,-90;404,880,-90;
564,880,-90;480,880,-90;406,880,-90;
566,880,-90;482,880,-90;408,880,-90;
568,880,-90;484,880,-90;410,880,-90;
570,880,-90;486,880,-90;412,880,-90;
572,880,-90;488,880,-90;414,880,-90;
574,880,-90;490,880,-90;416,880,-90;
576,880,-90;492,880,-90;418,880,-90;
578,880,-90;494,880,-90;420,880,-90;
580,880,-90;496,880,-90;422,880,-90;
582,880,-90;498,880,-90;424,880,-90;
584,880,-90;500,880,-90;426,880,-90;
586,880,-90;502,880,-90;428,880,-90;
588,880,-90;504,880,-90;430,880,-90;
590,880,-90;506,880,-90;432,880,-90;
592,880,-90;508,880,-90;434,880,-90;
594,880,-90;510,880,-90;436,880,-90;
596,880,-90;512,880,-90;438,880,-90;
598,880,-90;514,880,-90;440,880,-90;
600,880,-90;516,880,-90;442,880,-90;
602,880,-90;518,880,-90;444,880,-90;
604,880,-90;520,880,-90;446,880,-90;
606,880,-90;522,880,-90;448,880,-90;
608,880,-90;524,880,-90;450,880,-90;
610,880,-90;526,880,-90;452,880,-90;
612,880,-90;528,880,-90;454,880,-90;
614,880,-90;530,880,-90;456,880,-90;
616,880,-90;532,880,-90;458,880,-90;
618,880,-90;534,880,-90;460,880,-90;
620,880,-90;536,880,-90;462,880,-90;
622,880,-90;538,880,-90;464,880,-90;
624,880,-90;540,880,-90;466,880,-90;
626,880,-90;542,880,-90;468,880,-90;
628,880,-90;544,880,-90;470,880,-90;
630,880,-90;546,880,-90;472,880,-90;
632,880,-90;548,880,-90;474,880,-90;
634,880,-90;550,880,-90;476,880,-90;
636,880,-90;552,880,-90;478,880,-90;
638,880,-90;554,880,-90;480,880,-90;
640,880,-90;556,880,-90;482,880,-90;
642,880,-90;558,880,-90;484,880,-90;
644,880,-90;560,880,-90;486,880,-90;
646,880,-90;562,880,-90;488,880,-90;
648,880,-90;564,880,-90;490,880,-90;
650,880,-90;566,880,-90;492,880,-90;
652,880,-90;568,880,-90;494,880,-90;
654,880,-90;570,880,-90;496,880,-90;
656,880,-90;572,880,-90;498,880,-90;
658,880,-90;574,880,-90;500,880,-90;
660,880,-90;576,880,-90;502,880,-90;
662,880,-90;578,880,-90;504,880,-90;
664,880,-90;580,880,-90;506,880,-90;
666,880,-90;582,880,-90;508,880,-90;
668,880,-90;584,880,-90;510,880,-90;
670,880,-90;586,880,-90;512,880,-90;
672,880,-90;588,880,-90;514,880,-90;
674,880,-90;590,880,-90;516,880,-90;
676,880,-90;592,880,-90;518,880,-90;
678,880,-90;594,880,-90;520,880,-90;
680,880,-90;596,880,-90;522,880,-90;
682,880,-90;598,880,-90;524,880,-90;
684,880,-90;600,880,-90;526,880,-90;
686,880,-90;602,880,-90;528,880,-90;
688,880,-90;604,880,-90;530,880,-90;
690,880,-90;606,880,-90;532,880,-90;
692,880,-90;608,880,-90;534,880,-90;
694,880,-90;610,880,-90;536,880,-90;
696,880,-90;612,880,-90;538,880,-90;
698,880,-90;614,880,-90;540,880,-90;
700,880,-90;616,880,-90;542,880,-90;
702,880,-90;618,880,-90;544,880,-90;
704,880,-90;620,880,-90;546,880,-90;
706,880,-90;622,880,-90;548,880,-90;
708,880,-90;624,880,-90;550,880,-90;
710,880,-90;626,880,-90;552,880,-90;
712,880,-90;628,880,-90;554,880,-90;
714,880,-90;630,880,-90;556,880,-90;
716,880,-90;632,880,-90;558,880,-90;
718,880,-90;634,880,-90;560,880,-90;
720,880,-90;636,880,-90;562,880,-90;
722,880,-90;638,880,-90;564,880,-90;
724,880,-90;640,880,-90;566,880,-90;
726,880,-90;642,880,-90;568,880,-90;
728,880,-90;644,880,-90;570,880,-90;
730,880,-90;646,880,-90;572,880,-90;
732,880,-90;648,880,-90;574,880,-90;
734,880,-90;650,880,-90;576,880,-90;
736,880,-90;652,880,-90;578,880,-90;
738,880,-90;654,880,-90;580,880,-90;
740,880,-90;656,880,-90;582,880,-90;
742,880,-90;658,880,-90;584,880,-90;
744,880,-90;660,880,-90;586,880,-90;
746,880,-90;662,880,-90;588,880,-90;
748,880,-90;664,880,-90;590,880,-90;
750,880,-90;666,880,-90;592,880,-90;
752,880,-90;668,880,-90;594,880,-90;
754,880,-90;670,880,-90;596,880,-90;
756,880,-90;672,880,-90;598,880,-90;
758,880,-90;674,880,-90;600,880,-90;
760,880,-90;676,880,-90;602,880,-90;
762,880,-90;678,880,-90;604,880,-90;
764,880,-90;680,880,-90;606,880,-90;
766,880,-90;682,880,-90;608,880,-90;
768,880,-90;684,880,-90;610,880,-90;
770,880,-90;686,880,-90;612,880,-90;
772,880,-90;688,880,-90;614,880,-90;
774,880,-90;690,880,-90;616,880,-90;
776,880,-90;692,880,-90;618,880,-90;
778,880,-90;694,880,-90;620,880,-90;
780,880,-90;696,880,-90;622,880,-90;
782,880,-90;698,880,-90;624,880,-90;
784,880,-90;700,880,-90;626,880,-90;
786,880,-90;702,880,-90;628,880,-90;
788,880,-90;704,880,-90;630,880,-90;
790,880,-90;706,880,-90;632,880,-90;
792,880,-90;708,880,-90;634,880,-90;
794,880,-90;710,880,-90;636,880,-90;
796,880,-90;712,880,-90;638,880,-90;
798,880,-90;714,880,-90;640,880,-90;
800,880,-90;716,880,-90;642,880,-90;
802,880,-90;718,880,-90;644,880,-90;
804,880,-90;720,880,-90;646,880,-90;
806,880,-90;722,880,-90;648,880,-90;
808,880,-90;724,880,-90;650,880,-90;
810,880,-90;726,880,-90;652,880,-90;
812,880,-90;728,880,-90;654,880,-90;
814,880,-90;730,880,-90;656,880,-90;
816,880,-90;732,880,-90;658,880,-90;
818,880,-90;734,880,-90;660,880,-90;
820,880,-90;736,880,-90;662,880,-90;
822,880,-90;738,880,-90;664,880,-90;
824,880,-90;740,880,-90;666,880,-90;
826,880,-90;742,880,-90;668,880,-90;
828,880,-90;744,880,-90;670,880,-90;
830,880,-90;746,880,-90;672,880,-90;
832,880,-90;748,880,-90;674,880,-90;
834,880,-90;750,880,-90;676,880,-90;
836,880,-90;752,880,-90;678,880,-90;
838,880,-90;754,880,-90;680,880,-90;
840,880,-90;756,880,-90;682,880,-90;
842,880,-90;758,880,-90;684,880,-90;
844,880,-90;760,880,-90;686,880,-90;
846,880,-90;762,880,-90;688,880,-90;
848,880,-90;764,880,-90;690,880,-90;
850,880,-90;766,880,-90;692,880,-90;
852,880,-90;768,880,-90;694,880,-90;
854,880,-90;770,880,-90;696,880,-90;
856,880,-90;772,880,-90;698,880,-90;
858,880,-90;774,880,-90;700,880,-90;
860,880,-90;776,880,-90;702,880,-90;
861,879,-45;778,880,-90;704,880,-90;
862,878,-45;780,880,-90;706,880,-90;
863,877,-45;782,880,-90;708,880,-90;
864,876,-45;784,880,-90;710,880,-90;
865,875,-45;786,880,-90;712,880,-90;
866,874,-45;788,880,-90;714,880,-90;
867,873,-45;790,880,-90;716,880,-90;
868,872,-45;792,880,-90;718,880,-90;
869,871,-45;794,880,-90;720,880,-90;
870,870,-45;796,880,-90;722,880,-90;
871,869,-45;798,880,-90;724,880,-90;
872,868,-45;800,880,-90;726,880,-90;
873,867,-45;802,880,-90;728,880,-90;
874,866,-45;804,880,-90;730,880,-90;
875,865,-45;806,880,-90;732,880,-90;
876,864,-45;808,880,-90;734,880,-90;
877,863,-45;810,880,-90;736,880,-90;
878,862,-45;812,880,-90;738,880,-90;
879,861,-45;814,880,-90;740,880,-90;
880,860,-45;816,880,-90;742,880,-90;
880,858,0;818,880,-90;744,880,-90;
880,856,0;820,880,-90;746,880,-90;
880,854,0;822,880,-90;748,880,-90;
880,852,0;824,880,-90;750,880,-90;
880,850,0;826,880,-90;752,880,-90;
880,848,0;828,880,-90;754,880,-90;
880,846,0;830,880,-90;756,880,-90;
880,844,0;832,880,-90;758,880,-90;
880,842,0;834,880,-90;760,880,-90;
880,840,0;836,880,-90;762,880,-90;
880,838,0;838,880,-90;764,880,-90;
880,836,0;840,880,-90;766,880,-90;
880,834,0;842,880,-90;768,880,-90;
880,832,0;844,880,-90;770,880,-90;
880,830,0;846,880,-90;772,880,-90;
880,828,0;848,880,-90;774,880,-90;
880,826,0;850,880,-90;776,880,-90;
880,824,0;852,880,-90;778,880,-90;
880,822,0;854,880,-90;780,880,-90;
880,820,0;856,880,-90;782,880,-90;
880,818,0;858,880,-90;784,880,-90;
880,816,0;860,880,-90;786,880,-90;
880,814,0;862,878,-45;788,880,-90;
880,812,0;864,876,-45;790,880,-90;
880,810,0;866,874,-45;792,880,-90;
880,808,0;868,872,-45;794,880,-90;
880,806,0;870,870,-45;796,880,-90;
880,804,0;872,868,-45;798,880,-90;
880,802,0;874,866,-45;800,880,-90;
880,800,0;876,864,-45;802,880,-90;
880,798,0;878,862,-45;804,880,-90;
880,796,0;880,860,-45;806,880,-90;
880,794,0;880,858,0;808,880,-90;
880,792,0;880,856,0;810,880,-90;
880,790,0;880,854,0;812,880,-90;
880,788,0;880,852,0;814,880,-90;
880,786,0;880,850,0;816,880,-90;
880,784,0;880,848,0;818,880,-90;
880,782,0;880,846,0;820,880,-90;
880,780,0;880,844,0;822,880,-90;
880,778,0;880,842,0;824,880,-90;
880,776,0;880,840,0;826,880,-90;
880,774,0;880,838,0;828,880,-90;
880,772,0;880,836,0;830,880,-90;
880,770,0;880,834,0;832,880,-90;
880,768,0;880,832,0;834,880,-90;
880,766,0;880,830,0;836,880,-90;
880,764,0;880,828,0;838,880,-90;
880,762,0;880,826,0;840,880,-90;
880,760,0;880,824,0;842,880,-90;
880,758,0;880,822,0;844,880,-90;
880,756,0;880,820,0;846,880,-90;
880,754,0;880,818,0;848,880,-90;
880,752,0;880,816,0;850,880,-90;
880,750,0;880,814,0;852,880,-90;
880,748,0;880,812,0;854,880,-90;
880,746,0;880,810,0;856,880,-90;
880,744,0;880,808,0;858,880,-90;
880,742,0;880,806,0;860,880,-90;
880,740,0;880,804,0;862,878,-45;
880,738,0;880,802,0;864,876,-45;
880,736,0;880,800,0;866,874,-45;
880,734,0;880,798,0;868,872,-45;
880,732,0;880,796,0;870,870,-45;
880,730,0;880,794,0;872,868,-45;
880,728,0;880,792,0;874,866,-45;
880,726,0;880,790,0;876,864,-45;
880,724,0;880,788,0;878,862,-45;
880,722,0;880,786,0;880,860,-45;
880,720,0;880,784,0;880,858,0;
880,718,0;880,782,0;880,856,0;
880,716,0;880,780,0;880,854,0;
880,714,0;880,778,0;880,852,0;
880,712,0;880,776,0;880,850,0;
880,710,0;880,774,0;880,848,0;
880,708,0;880,772,0;880,846,0;
880,706,0;880,770,0;880,844,0;
880,704,0;880,768,0;880,842,0;
880,702,0;880,766,0;880,840,0;
880,700,0;880,764,0;880,838,0;
880,698,0;880,762,0;880,836,0;
880,696,0;880,760,0;880,834,0;
880,694,0;880,758,0;880,832,0;
880,692,0;880,756,0;880,830,0;
880,690,0;880,754,0;880,828,0;
880,688,0;880,752,0;880,826,0;
880,686,0;880,750,0;880,824,0;
880,684,0;880,748,0;880,822,0;
880,682,0;880,746,0;880,820,0;
880,680,0;880,744,0;880,818,0;
880,678,0;880,742,0;880,816,0;
880,676,0;880,740,0;880,814,0;
880,674,0;880,738,0;880,812,0;
880,672,0;880,736,0;880,810,0;
880,670,0;880,734,0;880,808,0;
880,668,0;880,732,0;880,806,0;
880,666,0;880,730,0;880,804,0;
880,664,0;880,728,0;880,802,0;
880,662,0;880,726,0;880,800,0;
880,660,0;880,724,0;880,798,0;
880,658,0;880,722,0;880,796,0;
880,656,0;880,720,0;880,794,0;
880,654,0;880,718,0;880,792,0;
880,652,0;880,716,0;880,790,0;
880,650,0;880,714,0;880,788,0;
880,648,0;880,712,0;880,786,0;
880,646,0;880,710,0;880,784,0;
880,644,0;880,708,0;880,782,0;
880,642,0;880,706,0;880,780,0;
880,640,0;880,704,0;880,778,0;
880,638,0;880,702,0;880,776,0;
880,636,0;880,700,0;880,774,0;
880,634,0;880,698,0;880,772,0;
880,632,0;880,696,0;880,770,0;
880,630,0;880,694,0;880,768,0;
880,628,0;880,692,0;880,766,0;
880,626,0;880,690,0;880,764,0;
880,624,0;880,688,0;880,762,0;
880,622,0;880,686,0;880,760,0;
880,620,0;880,684,0;880,758,0;
880,618,0;880,682,0;880,756,0;
880,616,0;880,680,0;880,754,0;
880,614,0;880,678,0;880,752,0;
880,612,0;880,676,0;880,750,0;
880,610,0;880,674,0;880,748,0;
880,608,0;880,672,0;880,746,0;
880,606,0;880,670,0;880,744,0;
880,604,0;880,668,0;880,742,0;
880,602,0;880,666,0;880,740,0;
880,600,0;880,664,0;880,738,0;
880,598,0;880,662,0;880,736,0;
880,596,0;880,660,0;880,734,0;
880,594,0;880,658,0;880,732,0;
880,592,0;880,656,0;880,730,0;
880,590,0;880,654,0;880,728,0;
880,588,0;880,652,0;880,726,0;
880,586,0;880,650,0;880,724,0;
880,584,0;880,648,0;880,722,0;
880,582,0;880,646,0;880,720,0;
880,580,0;880,644,0;880,718,0;
880,578,0;880,642,0;880,716,0;
880,576,0;880,640,0;880,714,0;
880,574,0;880,638,0;880,712,0;
880,572,0;880,636,0;880,710,0;
880,570,0;880,634,0;880,708,0;
880,568,0;880,632,0;880,706,0;
880,566,0;880,630,0;880,704,0;
880,564,0;880,628,0;880,702,0;
880,562,0;880,626,0;880,700,0;
880,560,0;880,624,0;880,698,0;
880,558,0;880,622,0;880,696,0;
880,556,0;880,620,0;880,694,0;
880,554,0;880,618,0;880,692,0;
880,552,0;880,616,0;880,690,0;
880,550,0;880,614,0;880,688,0;
880,548,0;880,612,0;880,686,0;
880,546,0;880,610,0;880,684,0;
880,544,0;880,608,0;880,682,0;
880,542,0;880,606,0;880,680,0;
880,540,0;880,604,0;880,678,0;
880,538,0;880,602,0;880,676,0;
880,536,0;880,600,0;880,674,0;
880,534,0;880,598,0;880,672,0;
880,532,0;880,596,0;880,670,0;
880,530,0;880,594,0;880,668,0;
880,528,0;880,592,0;880,666,0;
880,526,0;880,590,0;880,664,0;
880,524,0;880,588,0;880,662,0;
880,522,0;880,586,0;880,660,0;
880,520,0;880,584,0;880,658,0;
880,518,0;880,582,0;880,656,0;
880,516,0;880,580,0;880,654,0;
880,514,0;880,578,0;880,652,0;
880,512,0;880,576,0;880,650,0;
880,510,0;880,574,0;880,648,0;
880,508,0;880,572,0;880,646,0;
880,506,0;880,570,0;880,644,0;
880,504,0;880,568,0;880,642,0;
880,502,0;880,566,0;880,640,0;
880,500,0;880,564,0;880,638,0;
880,498,0;880,562,0;880,636,0;
880,496,0;880,560,0;880,634,0;
880,494,0;880,558,0;880,632,0;
880,492,0;880,556,0;880,630,0;
880,490,0;880,554,0;880,628,0;
880,488,0;880,552,0;880,626,0;
880,486,0;880,550,0;880,624,0;
880,484,0;880,548,0;880,622,0;
880,482,0;880,546,0;880,620,0;
880,480,0;880,544,0;880,618,0;
880,478,0;880,542,0;880,616,0;
880,476,0;880,540,0;880,614,0;
880,474,0;880,538,0;880,612,0;
880,472,0;880,536,0;880,610,0;
880,470,0;880,534,0;880,608,0;
880,468,0;880,532,0;880,606,0;
880,466,0;880,530,0;880,604,0;
880,464,0;880,528,0;880,602,0;
880,462,0;880,526,0;880,600,0;
880,460,0;880,524,0;880,598,0;
880,458,0;880,522,0;880,596,0;
880,456,0;880,520,0;880,594,0;
880,454,0;880,518,0;880,592,0;
880,452,0;880,516,0;880,590,0;
880,450,0;880,514,0;880,588,0;
880,448,0;880,512,0;880,586,0;
880,446,0;880,510,0;880,584,0;
880,444,0;880,508,0;880,582,0;
880,442,0;880,506,0;880,580,0;
880,440,0;880,504,0;880,578,0;
880,438,0;880,502,0;880,576,0;
880,436,0;880,500,0;880,574,0;
880,434,0;880,498,0;880,572,0;
880,432,0;880,496,0;880,570,0;
880,430,0;880,494,0;880,568,0;
880,428,0;880,492,0;880,566,0;
880,426,0;880,490,0;880,564,0;
880,424,0;880,488,0;880,562,0;
880,422,0;880,486,0;880,560,0;
880,420,0;880,484,0;880,558,0;
880,418,0;880,482,0;880,556,0;
880,416,0;880,480,0;880,554,0;
880,414,0;880,478,0;880,552,0;
880,412,0;880,476,0;880,550,0;
880,410,0;880,474,0;880,548,0;
880,408,0;880,472,0;880,546,0;
880,406,0;880,470,0;880,544,0;
880,404,0;880,468,0;880,542,0;
880,402,0;880,466,0;880,540,0;
880,400,0;880,464,0;880,538,0;
880,398,0;880,462,0;880,536,0;
880,396,0;880,460,0;880,534,0;
880,394,0;880,458,0;880,532,0;
880,392,0;880,456,0;880,530,0;
880,390,0;880,454,0;880,528,0;
880,388,0;880,452,0;880,526,0;
880,386,0;880,450,0;880,524,0;
880,384,0;880,448,0;880,522,0;
880,382,0;880,446,0;880,520,0;
880,380,0;880,444,0;880,518,0;
880,378,0;880,442,0;880,516,0;
880,376,0;880,440,0;880,514,0;
880,374,0;880,438,0;880,512,0;
880,372,0;880,436,0;880,510,0;
880,370,0;880,434,0;880,508,0;
880,368,0;880,432,0;880,506,0;
880,366,0;880,430,0;880,504,0;
880,364,0;880,428,0;880,502,0;
880,362,0;880,426,0;880,500,0;
880,360,0;880,424,0;880,498,0;
880,358,0;880,422,0;880,496,0;
880,356,0;880,420,0;880,494,0;
880,354,0;880,418,0;880,492,0;
880,352,0;880,416,0;880,490,0;
880,350,0;880,414,0;880,488,0;
880,348,0;880,412,0;880,486,0;
880,346,0;880,410,0;880,484,0;
880,344,0;880,408,0;880,482,0;
880,342,0;880,406,0;880,480,0;
880,340,0;880,404,0;880,478,0;
880,338,0;880,402,0;880,476,0;
880,336,0;880,400,0;880,474,0;
880,334,0;880,398,0;880,472,0;
880,332,0;880,396,0;880,470,0;
880,330,0;880,394,0;880,468,0;
880,328,0;880,392,0;880,466,0;
880,326,0;880,390,0;880,464,0;
880,324,0;880,388,0;880,462,0;
880,322,0;880,386,0;880,460,0;
880,320,0;880,384,0;880,458,0;
880,318,0;880,382,0;880,456,0;
880,316,0;880,380,0;880,454,0;
880,314,0;880,378,0;880,452,0;
880,312,0;880,376,0;880,450,0;
880,310,0;880,374,0;880,448,0;
880,308,0;880,372,0;880,446,0;
880,306,0;880,370,0;880,444,0;
880,304,0;880,368,0;880,442,0;
880,302,0;880,366,0;880,440,0;
880,300,0;880,364,0;880,438,0;
880,298,0;880,362,0;880,436,0;
880,296,0;880,360,0;880,434,0;
880,294,0;880,358,0;880,432,0;
880,292,0;880,356,0;880,430,0;
880,290,0;880,354,0;880,428,0;
880,288,0;880,352,0;880,426,0;
880,286,0;880,350,0;880,424,0;
880,284,0;880,348,0;880,422,0;
880,282,0;880,346,0;880,420,0;
880,280,0;880,344,0;880,418,0;
880,278,0;880,342,0;880,416,0;
880,276,0;880,340,0;880,414,0;
880,274,0;880,338,0;880,412,0;
880,272,0;880,336,0;880,410,0;
880,270,0;880,334,0;880,408,0;
880,268,0;880,332,0;880,406,0;
880,266,0;880,330,0;880,404,0;
880,264,0;880,328,0;880,402,0;
880,262,0;880,326,0;880,400,0;
880,260,0;880,324,0;880,398,0;
880,258,0;880,322,0;880,396,0;
880,256,0;880,320,0;880,394,0;
880,254,0;880,318,0;880,392,0;
880,252,0;880,316,0;880,390,0;
880,250,0;880,314,0;880,388,0;
880,248,0;880,312,0;880,386,0;
880,246,0;880,310,0;880,384,0;
880,244,0;880,308,0;880,382,0;
880,242,0;880,306,0;880,380,0;
880,240,0;880,304,0;880,378,0;
880,238,0;880,302,0;880,376,0;
880,236,0;880,300,0;880,374,0;
880,234,0;880,298,0;880,372,0;
880,232,0;880,296,0;880,370,0;
880,230,0;880,294,0;880,368,0;
880,228,0;880,292,0;880,366,0;
880,226,0;880,290,0;880,364,0;
880,224,0;880,288,0;880,362,0;
880,222,0;880,286,0;880,360,0;
880,220,0;880,284,0;880,358,0;
880,218,0;880,282,0;880,356,0;
880,216,0;880,280,0;880,354,0;
880,214,0;880,278,0;880,352,0;
880,212,0;880,276,0;880,350,0;
880,210,0;880,274,0;880,348,0;
880,208,0;880,272,0;880,346,0;
880,206,0;880,270,0;880,344,0;
880,204,0;880,268,0;880,342,0;
880,202,0;880,266,0;880,340,0;
880,200,0;880,264,0;880,338,0;
880,198,0;880,262,0;880,336,0;
880,196,0;880,260,0;880,334,0;
880,194,0;880,258,0;880,332,0;
880,192,0;880,256,0;880,330,0;
880,190,0;880,254,0;880,328,0;
880,188,0;880,252,0;880,326,0;
880,186,0;880,250,0;880,324,0;
880,184,0;880,248,0;880,322,0;
880,182,0;880,246,0;880,320,0;
880,180,0;880,244,0;880,318,0;
880,178,0;880,242,0;880,316,0;
880,176,0;880,240,0;880,314,0;
880,174,0;880,238,0;880,312,0;
880,172,0;880,236,0;880,310,0;
880,170,0;880,234,0;880,308,0;
880,168,0;880,232,0;880,306,0;
880,166,0;880,230,0;880,304,0;
880,164,0;880,228,0;880,302,0;
880,162,0;880,226,0;880,300,0;
880,160,0;880,224,0;880,298,0;
880,158,0;880,222,0;880,296,0;
880,156,0;880,220,0;880,294,0;
880,154,0;880,218,0;880,292,0;
880,152,0;880,216,0;880,290,0;
880,150,0;880,214,0;880,288,0;
880,148,0;880,212,0;880,286,0;
880,146,0;880,210,0;880,284,0;
880,144,0;880,208,0;880,282,0;
880,142,0;880,206,0;880,280,0;
880,140,0;880,204,0;880,278,0;
879,139,45;880,202,0;880,276,0;
878,138,45;880,200,0;880,274,0;
877,137,45;880,198,0;880,272,0;
876,136,45;880,196,0;880,270,0;
875,135,45;880,194,0;880,268,0;
874,134,45;880,192,0;880,266,0;
873,133,45;880,192,0;880,264,0;
872,132,45;880,190,0;880,262,0;
871,131,45;880,190,0;880,260,0;
870,130,45;880,188,0;880,258,0;
869,129,45;880,186,0;880,256,0;
868,128,45;880,186,0;880,254,0;
867,127,45;880,184,0;880,252,0;
866,126,45;880,184,0;880,250,0;
865,125,45;880,182,0;880,248,0;
864,124,45;880,180,0;880,246,0;
863,123,45;880,180,0;880,244,0;
862,122,45;880,178,0;880,242,0;
861,121,45;880,176,0;880,240,0;
860,120,45;880,176,0;880,238,0;
858,120,90;880,174,0;880,236,0;
856,120,90;880,174,0;880,234,0;
854,120,90;880,174,0;880,234,0;
852,120,90;880,172,0;880,232,0;
850,120,90;880,170,0;880,230,0;
848,120,90;880,170,0;880,230,0;
846,120,90;880,168,0;880,228,0;
844,120,90;880,168,0;880,228,0;
